Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,671892814821625000,2015-12-02T03:25:04Z,isaaclubow,"tip: ""I'm racist"" has fewer syllables than #AllLivesMatter",,,,,actual,,,,https://twitter.com/isaaclubow/status/671892814821625856
twitter,671945230271307000,2015-12-02T06:53:21Z,jackie_brits123,RT @NSPCA_SA: #waybackwednesday NSPCA has been fighting for South Africa's animals for 60 years and won't stop #AllLivesMatter https://t.co…,,,-26,28,enrichment,http://pbs.twimg.com/media/CVMv7eDWUAAWNQ3.jpg,,,https://twitter.com/jackie_brits123/status/671945230271307776
twitter,671956300817817000,2015-12-02T07:37:21Z,jaydanielk,RT @DrLwyrIndnChf: i wonder how many MN fans who blast rubio on twitter or wish we had kevin love back have tweeted #AllLivesMatter,,,,,actual,,,,https://twitter.com/jaydanielk/status/671956300817817600
twitter,672086284597198000,2015-12-02T16:13:51Z,jennyane1564,"RT @antifaintl: #blacklivesmatter,#alllivesmatter,#happyholidays
 https://t.co/ktFLvwD6D6",,http://tmblr.co/ZD40Mn1zAqjlS,,,actual,,,,https://twitter.com/jennyane1564/status/672086284597198848
twitter,671926087866183000,2015-12-02T05:37:17Z,jmleah61,RT @berber_25: @GOPBlackChick watching you on @DrDrewHLN.You have really hit the nail on the head during this race debate. #AllLivesMatter,,,56,-106,enrichment,,,,https://twitter.com/jmleah61/status/671926087866183681
twitter,672059919114231000,2015-12-02T14:29:05Z,JNegronBK,"RT @Salon: Spike Lee's ""Chi-Raq"" is a hypnotic, dazzling reproof of the #AllLivesMatter ghouls https://t.co/iw8WaAGlj2 https://t.co/LbmNn1Z…",,http://slnm.us/OJVeZPu,36,138,enrichment,http://pbs.twimg.com/media/CVOU90bXAAADg6A.jpg,1,,https://twitter.com/JNegronBK/status/672059919114231813
twitter,671994705970864000,2015-12-02T10:09:57Z,JosephKennedyUK,How people can be all #blacklivesmatter #alllivesmatter #CecilTheLion and then #bombsyria just shows how powerful the propaganda machine is.,,,,,actual,,,,https://twitter.com/JosephKennedyUK/status/671994705970864128
twitter,672092863228977000,2015-12-02T16:40:00Z,JP_XL,#AllLivesMatter  https://t.co/3Vmbz8sdXN,https://twitter.com/nicthadon/status/671962638423863297,https://twitter.com/nicthadon/status/671962638423863297,52,0,enrichment,,,,https://twitter.com/JP_XL/status/672092863228977152
twitter,671933557456130000,2015-12-02T06:06:58Z,KaptainKweef,RT @NSPCA_SA: #waybackwednesday NSPCA has been fighting for South Africa's animals for 60 years and won't stop #AllLivesMatter https://t.co…,,,-26,28,enrichment,http://pbs.twimg.com/media/CVMv7eDWUAAWNQ3.jpg,,,https://twitter.com/KaptainKweef/status/671933557456130048
twitter,672055767407685000,2015-12-02T14:12:35Z,kathleen_mulvey,"And with such men to inspire generations we draw from the eternal springtime, #alllivesmatter 6/6 https://t.co/VO1kyNX8QK",,,56,-4,enrichment,http://pbs.twimg.com/media/CVOfJ0yWwAExZ-E.jpg,1,,https://twitter.com/kathleen_mulvey/status/672055767407685634
twitter,672008540991660000,2015-12-02T11:04:56Z,kemalyildirim,#DontBombSyria no more innocent lives lost. @David_Cameron imagine one of your own children #AllLivesMatter https://t.co/e2CZgHfZe9,,,,,actual,http://pbs.twimg.com/media/CVN0My6WwAAe89g.jpg,,,https://twitter.com/kemalyildirim/status/672008540991660032
twitter,671940527605030000,2015-12-02T06:34:40Z,KESIGAN10,RT @NSPCA_SA: #30seconds is all it takes to make a difference. SMS CARE to 38018. Each SMS costs R25. #AllLivesMatter https://t.co/11lPqm5I…,,,-26,28,enrichment,http://pbs.twimg.com/media/CVMuuGzVEAAfU6_.jpg,,,https://twitter.com/KESIGAN10/status/671940527605030912
twitter,671982166927138000,2015-12-02T09:20:08Z,KevDWalker,"RT @LeanneWallker: Just remember, everyone who you meet is the same as you really ...... human.
#AllLivesMatter",,,,,actual,,,,https://twitter.com/KevDWalker/status/671982166927138816
twitter,671950121764937000,2015-12-02T07:12:47Z,lefty_the,#AllLivesMatter #Christian #USA #patriot #hlcc #NoRefugees #Christmas #Republican #Trump2016 #hypocrisy #REDSTATE https://t.co/vN6wEjoiED,,,,,actual,http://pbs.twimg.com/media/CVM_EgcUwAAIluy.jpg (comic book: 0.9693905115127563),,,https://twitter.com/lefty_the/status/671950121764937728
twitter,671893342163091000,2015-12-02T03:27:10Z,lemonbloo,"RT @AveryJesmer: When we stop making everything about race, we will overcome racism. #StopRaceBaiting #AllLivesMatter",,,,,actual,,,,https://twitter.com/lemonbloo/status/671893342163091457
twitter,672045089661845000,2015-12-02T13:30:10Z,LeviKabwato,"Damn, where's the #AllLivesMatter brigade when you need them?  https://t.co/Ev8lbOo5tR",https://twitter.com/Reuters/status/672044685129588736,https://twitter.com/Reuters/status/672044685129588736,-26,28,enrichment,,,,https://twitter.com/LeviKabwato/status/672045089661845505
twitter,672072202569781000,2015-12-02T15:17:54Z,lillabet1952,RT @thatnativeeye: Native children working hard #nativeamerican #indigenous #indentity #native #IdleNoMore #alllivesmatter https://t.co/04H…,,,52,0,enrichment,http://pbs.twimg.com/media/CVOt-AKVEAAFIlc.jpg,,,https://twitter.com/lillabet1952/status/672072202569781249
twitter,672105800622546000,2015-12-02T17:31:24Z,mamma_nikki,RT @kemalyildirim: #DontBombSyria no more innocent lives lost. @David_Cameron imagine one of your own children #AllLivesMatter https://t.co…,,,52,0,enrichment,http://pbs.twimg.com/media/CVN0My6WwAAe89g.jpg,,,https://twitter.com/mamma_nikki/status/672105800622546944
twitter,671887076921499000,2015-12-02T03:02:16Z,MaribethB92,I absolutely condemn the Planned Parenthood shooting. But I also condemn Planned Parenthood for killing babies everyday. #AllLivesMatter,,,,,actual,,,,https://twitter.com/MaribethB92/status/671887076921499648
twitter,671879621135245000,2015-12-02T02:32:39Z,marrrrvirginia,@937WBLK stop playing that add bc it's just making me mad #mixed #black #white #AllLivesMatter #weallbleedthesamecolor #closemindedfools,,,,,actual,,,,https://twitter.com/marrrrvirginia/status/671879621135245313
twitter,671927902351441000,2015-12-02T05:44:30Z,micheinnz,"RT @The_Anecdoubtal: The #AllLivesMatter & #BlueLivesMatter crowds damning silence following the #ColoradoSpringsShooting -

https://t.co/R…",,http://m.huffpost.com/us/entry/565de1f9e4b079b2818beacd,,,actual,,,,https://twitter.com/micheinnz/status/671927902351441921
twitter,671997670823718000,2015-12-02T10:21:44Z,MindOfLewis,RT @courtwantmore: #PrayForAll #AllLivesMatter https://t.co/f8LeZTNuhl,,,,,actual,http://pbs.twimg.com/media/CTwqYN1WIAAUDTU.jpg (screenshot: 0.9928863644599915),,,https://twitter.com/MindOfLewis/status/671997670823718912
twitter,671876952421191000,2015-12-02T02:22:02Z,MKraidy,RT @Zeinobia: Political #Graffiti reaches #Luxor https://t.co/RgzJGsFEru #Egypt #EgyPolice #AlllivesMatter #StreetArt,,http://ow.ly/Viqof,,,actual,,,,https://twitter.com/MKraidy/status/671876952421191680
twitter,672008678581469000,2015-12-02T11:05:28Z,mxmz12,"RT @Teymour_Ashkan: White people: #AllLivesMatter 
Syria: we got refugees 
White people: new phone who dis",,,,,actual,,,,https://twitter.com/mxmz12/status/672008678581469184
