Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,672164000000000000,2015-12-02T21:24:03Z,SIPPRELLmusic,Peaceful but powerful protest tonight in Parliament Square. ❤️ #dontbombsyria #stopthewar #syrianlivesmatter https://t.co/u0caA79H7L,,,,,actual,http://pbs.twimg.com/media/CVQB5TAUsAA4DME.jpg,,,https://twitter.com/SIPPRELLmusic/status/672164347649630208
twitter,672137000000000000,2015-12-02T19:36:56Z,ISKY3000,#whensyrianlivesareboringyou #syrianlivesmatter #syriamatters https://t.co/t1dpk2GfIB,,,,,actual,http://pbs.twimg.com/media/CVPpY6bXIAAV5Rq.jpg,,,https://twitter.com/ISKY3000/status/672137392032190464
twitter,672134000000000000,2015-12-02T19:22:42Z,NabilJSalih,#PRT : 3 dead (2 women) 26 injured (16 students) in today's Katyusha & mortar attack on Damascus. #SyrianLivesMatter,,,,,actual,,,1,https://twitter.com/NabilJSalih/status/672133809622659072
twitter,672133000000000000,2015-12-02T19:18:47Z,Peace4eva75,"RT @harryharry2611: It's crazy how their lives are dependant upon a ""vote"". Syrian lives are no less than ours #syrianlivesmatter #DontBomb…",,,,,actual,,,,https://twitter.com/Peace4eva75/status/672132823701200897
twitter,672132000000000000,2015-12-02T19:13:32Z,harryharry2611,"It's crazy how their lives are dependant upon a ""vote"". Syrian lives are no less than ours #syrianlivesmatter #DontBombSyria",,,,,actual,,,,https://twitter.com/harryharry2611/status/672131501069312002
twitter,672110000000000000,2015-12-02T17:48:40Z,rebeccalinnett,Am desperately afraid that tomorrow the world will wake up to dreadful news. Have compassion; #DontBombSyria #SyrianLivesMatter #SyriaVote,,,,,actual,,,,https://twitter.com/rebeccalinnett/status/672110145414045696
twitter,672087000000000000,2015-12-02T16:17:32Z,mideastmusing,"I agree @AlexSalmond, anyone who thinks the bombing will not cause civilian casualties is living on a different planet. #syrianlivesmatter",,,52,0,enrichment,,,,https://twitter.com/mideastmusing/status/672087210066370560
twitter,672012000000000000,2015-12-02T11:18:30Z,TheArtistique_,"No, no, no to bombing Syria!!! #syriaairstrikes #SyriaVote #syrianlivesmatter",,,,,actual,,,,https://twitter.com/TheArtistique_/status/672011956744769536
twitter,671989000000000000,2015-12-02T09:47:23Z,neets16,#syrianlivesmatter.......the voting to bomb syria just wrong and @David_Cameron knows it use rational thinking not impulse and manipulation!,,,52,0,enrichment,,,,https://twitter.com/neets16/status/671989028284203008
twitter,671988000000000000,2015-12-02T09:41:28Z,neets16,If you truely have a conscience then voting to bomb innocent lives in the hope of change to the uk safety is wrong! ....#syrianlivesmatter,,,52,0,enrichment,,,,https://twitter.com/neets16/status/671987536617697280
