Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,,,Source URL
twitter,671899095678742000,2015-12-02T03:50:02Z,RepStevenSmith,Here's one stat you won't hear from #BlackLivesMatter.  https://t.co/NISx1Zjcbk,https://twitter.com/Chris_1791/status/671887040120823809,https://twitter.com/Chris_1791/status/671887040120823809,,,actual,,,,,,https://twitter.com/yomineInes/status/671903990028832768
twitter,672092094543110000,2015-12-02T16:36:56Z,rickblythe,Toronto cop deserves major kudos for his restraint. I suggest a few more arrests for obstructing #torontopolice #blacklivesmatter,,,,,actual,,,,,,https://twitter.com/isamerose/status/671903978498695168
twitter,672012563304062000,2015-12-02T11:20:55Z,rockmybeauty,Don't Forget ! https://t.co/daMqZTwH88 #RosaParks #BlackLivesMatter,,https://www.facebook.com/essence/posts/10153778692502855:0,49,2,enrichment,,,,,,https://twitter.com/isamerose/status/671903973058740226
twitter,671972389958340000,2015-12-02T08:41:17Z,rodadams46,#aboriginalday #BlackLivesMatter #nativelivesmatter @HinduYouthAlert @otaust #FreePalestine JAH RAS TAFARI PEACE NOW https://t.co/igCziLaaZd,https://twitter.com/sgurumurthy/status/671958080989478916,https://twitter.com/sgurumurthy/status/671958080989478916,52,0,enrichment,,,,,,https://twitter.com/isamerose/status/671903971364179968
twitter,671960998836850000,2015-12-02T07:56:01Z,rodadams46,"RUBIO IS ANTI-MARIJUANA = RACIST ZIONIST PSYCHOPATH
#FeelTheBern #BlackLivesMatter #Labour @theSNP @SNPStudents  https://t.co/SqHv66Fc7H",https://twitter.com/RT_com/status/671958747661524993,https://twitter.com/RT_com/status/671958747661524993,52,0,enrichment,,,,,,https://twitter.com/isamerose/status/671903968294019072
twitter,671906271730245000,2015-12-02T04:18:33Z,ronniedog2,"RT @NaughtyBeyotch: 5 Shot In Minneapolis After #BlackLivesMatter Protesters Surround, Attack And Chase Group | BB4SP https://t.co/xEnFh2gr…",,http://ht.ly/VgB9B,,,actual,,,,,,https://twitter.com/isamerose/status/671903965618024449
twitter,672088801632641000,2015-12-02T16:23:51Z,RoomPlease,@FearDept @HouseCracka I demand #Montenegro change it's offense name now!!! #Redskins #NFL #BlackLivesMatter,,,,,actual,,,,,,https://twitter.com/isamerose/status/671903962967199744
twitter,671970915228499000,2015-12-02T08:35:25Z,RoscoeJacobs,Instead of fighting about who is working with Gangs political parties should be joining forces to fight them! #BlackLivesMatter,,,-31,23,enrichment,,,,,,https://twitter.com/isamerose/status/671903951730696192
twitter,671960816749424000,2015-12-02T07:55:17Z,Roushe_malik,RT @chellamanart: @Blklivesmatter #BlackLivesMatter https://t.co/JC3hs4xEyP,,,,,actual,http://pbs.twimg.com/media/CVHDJqlWEAEYF1p.jpg,,,,,https://twitter.com/isamerose/status/671903947121156097
twitter,671876140072460000,2015-12-02T02:18:49Z,rtanglao,"RT @sherylcamp: Are you really surprised?
#blacklivesmatter https://t.co/oM6gNJwuSD",,http://fb.me/708U8y87n,,,actual,,,,,,https://twitter.com/isamerose/status/671903950380146688
twitter,672037429633802000,2015-12-02T12:59:43Z,safiia_1997,"RT @aayyyImao: ""last words""
portrait of eric garner 
#BlackLivesMatter https://t.co/wPUDwPRMhF",,,52,0,enrichment,http://pbs.twimg.com/media/CTa1VdJUsAAX8qD.jpg,,,,,https://twitter.com/isamerose/status/671903940838072320
twitter,671945545452232000,2015-12-02T06:54:36Z,salih_wolter,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,53,13,enrichment,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/jillz055/status/671903591695691777
twitter,671882863151738000,2015-12-02T02:45:32Z,sallyjsara,Portraits by the v talented @byDVNLLN  @ForeignOfficial @Just_Ericka @kwamerose #Baltimore #BlackLivesMatter https://t.co/MfBYUpc5mC,,,-34,151,enrichment,http://pbs.twimg.com/media/CVMB5z0UsAA5z89.jpg (wig: 0.9190323352813721),,,,,https://twitter.com/FRANK_J_MILES/status/671903358656057344
twitter,672020982526181000,2015-12-02T11:54:22Z,sammytancl,"Dark Side Of Political Correctness https://t.co/5MElkrPCb6 
 @ShaunKing #shaunking @fraudshaun #shaunkingiswhite #BlackLivesMatter",,https://youtu.be/lMl4kIxw-jo,1,104,enrichment,,,,,,https://twitter.com/PeterWMurphy1/status/671903288397180928
twitter,672090223048794000,2015-12-02T16:29:30Z,sandraelleni,"#BlackLivesMatter is mouthy, offensive — and spot on  #racism #America #Canada https://t.co/CQ0AlajqiP",,http://www.cbc.ca/1.3346155,44,-79,enrichment,,,,,,https://twitter.com/Gabriellesse/status/671903257632104448
twitter,672087514585374000,2015-12-02T16:18:44Z,SangarPaykhar,@kizamag We zoeken nog een redacteur die ZP en #BlackLivesMatter wil volgen en verslag doen op @hollandistan,,,52,5,enrichment,,,,,,https://twitter.com/CritchleyBob/status/671902598228606980
twitter,671890786007433000,2015-12-02T03:17:01Z,SarahCalise,RT @iam_PennyProud: #blackstudentmatter #blackfaculitymatters #blacklivesmatter #Forresthall,,,,,actual,,,,,,https://twitter.com/Animated_Rhythm/status/671902067762458624
twitter,671926774339526000,2015-12-02T05:40:01Z,saskboy,"RT @tparsi: Pretty big

Rahm Emanuel expected to announce resignation tomorrow

https://t.co/1NISI766wR

#BlackLivesMatter",,http://www.washingtonpost.com/wp-dyn/content/article/2010/09/30/AR2010093004061.html,,,actual,,,,,,https://twitter.com/AntiBlankRacism/status/671901369431756802
twitter,671920436494639000,2015-12-02T05:14:50Z,savitasingh999,RT @JoBro__: @VigoLux until black on black/gang crimes are addressed. I won't take #BlackLivesMatter seriously any longer. Shit is ridiculo…,,,19,73,enrichment,,,1,,,https://twitter.com/lawson1484/status/671901097074810880
twitter,672050594941505000,2015-12-02T13:52:02Z,SeanForTheWin,OMG... Say it ain't so!  Clearly the real racists are the #BlackLivesMatter idiots. #BLM #ConcernedStudent1950 https://t.co/GNVUBPWJGS,,http://www.nj.com/union/index.ssf/2015/12/arrest_made_in_kean_twitter_threat.html,14,101,enrichment,,,1,,,https://twitter.com/StaIinLovesYou/status/671901043429654528
twitter,672075444531953000,2015-12-02T15:30:47Z,SebastienAudoux,RT @tmorello: 60 years ago today #RosaParks asserted the outlandish notion that #BlackLivesMatter by refusing… https://t.co/SBuRsObDdy,,https://www.instagram.com/p/-y2Is1uLXx/,,,actual,,,,,,https://twitter.com/Kubanito2020/status/671900779473539072
twitter,671875955938467000,2015-12-02T02:18:05Z,seren_sensei,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,,,actual,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/EkbalB/status/671900438216769537
twitter,671911306765729000,2015-12-02T04:38:33Z,SHAHABIMTIAZ,"RT @Razarumi: 60 years ago, #RosaParks refused to give up her seat. Inspirational.  #OnThisDay #BlackLivesMatter #humanrights https://t.co/…",,,25,67,enrichment,http://pbs.twimg.com/media/CVLwtGbWIAAL0ms.jpg,,,,,https://twitter.com/OzmasMirror/status/671900399490568192
twitter,672042016176345000,2015-12-02T13:17:57Z,ShaunaLHoward,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,,,actual,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/Contreras_NL/status/671900237292670976
twitter,671961241510916000,2015-12-02T07:56:59Z,shawntinker,RT @chescaleigh: thanks @annmariebrok for this wonderful image “self care for activists” #BaltimoreUprising #BlackLivesMatter http://t.co/a…,,,,,actual,http://pbs.twimg.com/media/CD2POhaWIAAzreJ.jpg,1,,,,https://twitter.com/springs123/status/671899877014528000
twitter,671932617235816000,2015-12-02T06:03:14Z,Shaydakisses,Like ice bucket challenge and #BringBackOurGirls even #BlackLivesMatter Some ppl retweet and think they've done something tangible for a,,,52,0,enrichment,,1,,,,https://twitter.com/yomineInes/status/671899836644499458
twitter,671873426831773000,2015-12-02T02:08:02Z,Sheldon2121,"RT @Jason_Pollock: 60 yrs ago today Rosa Parks said ""NO."" I'm proud to continue working in her honor for justice. #BlackLivesMatter ✊🏽 http…",,,18,-77,enrichment,http://pbs.twimg.com/media/CVL1K9FU8AAF6Z7.jpg,,,,,https://twitter.com/yomineInes/status/671899826687225856
twitter,672021047324057000,2015-12-02T11:54:37Z,SherryBGood,‘A Conversation With Black Women on Race’ - The New York Times https://t.co/N9bEt9JJ4a #BlackLivesMatter,,http://www.nytimes.com/2015/12/01/opinion/a-conversation-with-black-women-on-race.html?emc=edit_th_20151202&nl=todaysheadlines&nlid=65122329,44,-79,enrichment,,,,,,https://twitter.com/CurlsNPearls__/status/671899615319498753
twitter,672086170822696000,2015-12-02T16:13:24Z,Shgamha,There's an easy solution! They should not commit crimes. Even a Neanderthal knows that. #BlackLivesMatter  https://t.co/tpfVtVjkog,https://twitter.com/berniesanders/status/672081062726467585,https://twitter.com/berniesanders/status/672081062726467585,,,actual,,,,,,https://twitter.com/ShyFreaki/status/671899330207481856
twitter,672076841457463000,2015-12-02T15:36:20Z,ShyBrown,Just had tutorial with my professor about a #BlackLivesMatter piece.,,,,,actual,,,,,,https://twitter.com/CKHyppolite/status/671899251346169856
twitter,671899330207481000,2015-12-02T03:50:58Z,ShyFreaki,"RT @mxlaninprincess: #BlackLivesMatter 
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter
#BlackLiv…",,,,,actual,,,,,,https://twitter.com/RepStevenSmith/status/671899095678742528
twitter,672051247021694000,2015-12-02T13:54:38Z,SimonTefula,RT @ForeignPolicy: .@Nettaaaaaaaa and @deray are mainstreaming #BlackLivesMatter. #globalthinkers https://t.co/Jd4Itf35US https://t.co/96yk…,,http://atfp.co/1XEh0H8,55,-3,enrichment,http://pbs.twimg.com/media/CVJ4Q9GWsAA8s9i.jpg,,,,,https://twitter.com/lawatmargins/status/671898902182895617
twitter,671895037685473000,2015-12-02T03:33:54Z,siobaheeny,"""to get along in american society u gotta be a sellout...say what white people like"" #sistasouljah #BlackLivesMatter https://t.co/2Uu9skZ7H6",,https://www.youtube.com/watch?v=3ciiaTmR0pg,,,actual,,,,,,https://twitter.com/beArianai/status/671897431894806528
twitter,671943551479971000,2015-12-02T06:46:41Z,SlipprsOClowner,RT @NiggaJamalOJ: Blacks are the #negus descendants of the ancient #Nuwaupian African astronauts. #blacktwitter #BlackLivesMatter https://t…,,,,,actual,http://pbs.twimg.com/media/CVMb3cvUEAAbuKN.jpg,,,,,https://twitter.com/NahBabyNah/status/671897284729270272
twitter,671882962976317000,2015-12-02T02:45:56Z,snarjj,"RT @AndyKindler: Everybody remembers @RahmEmanuel saying this, right? What a three or four faced weasel! #BlackLivesMatter 
https://t.co/aJ…",,http://www.cnn.com/2015/10/16/us/rahm-emanuel-police-comments/,,,actual,,,,,,https://twitter.com/goldiefuego/status/671896988783394816
twitter,671887630095613000,2015-12-02T03:04:28Z,SNetibutr,RT @Marv_Vien: Anyone who believes that #BlackLivesMatter need to read this. She gets it. ✊🏽 #ImWithHer  https://t.co/QKHUQneRj4,https://twitter.com/hillaryclinton/status/671876968183291904,https://twitter.com/hillaryclinton/status/671876968183291904,16,101,enrichment,,,1,,,https://twitter.com/laddyym/status/671896943883378688
twitter,672047467098013000,2015-12-02T13:39:36Z,SoCaliMilitia1,RT @Destinbeach22: #BlackLivesMatter is this OK that the president of the USA is denying Christ??  Vote better https://t.co/h9dtoGTG7U,https://twitter.com/socalimilitia1/status/671915918763528192,https://twitter.com/socalimilitia1/status/671915918763528192,,,actual,,,,,,https://twitter.com/DrJamesPeterson/status/671896920131006464
twitter,672011096685993000,2015-12-02T11:15:05Z,solo_971,RT @NoMayoTears: If all lives REALLY mattered then we wouldn't have needed to create #BlackLivesMatter. Let's be real.,,,,,actual,,,,,,https://twitter.com/Chaim__Goldberg/status/671896807178399744
twitter,672101411698688000,2015-12-02T17:13:58Z,SortSonofon,@jerrysaltz #BlackLivesMatter https://t.co/AmrBUFxZJ4,,,56,10,enrichment,http://pbs.twimg.com/media/CVPIrASXAAQEbTt.jpg,,,,,https://twitter.com/TrueReligionLo/status/671896361776754690
twitter,672075424143421000,2015-12-02T15:30:42Z,SouthernVoodoo,@KeanUniversity > @BlkLivesMatter #BlackLivesMatter again proven #terrorists. Group should be treated as such > https://t.co/nVOfSaZHiC,,http://ow.ly/VnK83,,,actual,,,,,,https://twitter.com/missysaurus/status/671896359687991296
twitter,672022299038609000,2015-12-02T11:59:36Z,SouthernVoodoo,Study finds 300 active #ISIS supporters online in the US > https://t.co/SqtVrtx7NE > #BlackLivesMatter has most supporters,,http://ln.is/www.foxnews.com/us/2/NrRtj,,,actual,,,,,,https://twitter.com/x_girlproblems1/status/671896362061922304
twitter,672022295578353000,2015-12-02T11:59:35Z,SouthernVoodoo,Study finds 300 active #ISIS supporters online in the US > https://t.co/xaOwYsEj32 > #BlackLivesMatter has most supporters,,http://fxn.ws/1Pu1rCN,,,actual,,,,,,https://twitter.com/pomsky_love/status/671896361277624321
twitter,671899877014528000,2015-12-02T03:53:08Z,springs123,RT @scrowder: Rosa Parks probably wouldn't have liked #BlackLivesMatter...just guessing. https://t.co/yY9B1WEcRg,,,,,actual,http://pbs.twimg.com/media/CVLlZNCWwAEyc6u.png,,,,,https://twitter.com/RelyReley/status/671896353107234821
twitter,671935529408155000,2015-12-02T06:14:48Z,srcglide,RT @roseperson: Those who say #BlackLivesMatter endangers cops (despite no evidence) are silent on evidence that lies about #PlannedParenth…,,,52,0,enrichment,,,,,,https://twitter.com/Fabmeenne/status/671896117471272960
twitter,672019765934874000,2015-12-02T11:49:32Z,SSKYB,RT @Nophearmusic: https://t.co/lEiFVHAc4k #RT #BlackLivesMatter,,https://m.soundcloud.com/therealtimezone/blam-been-thru-this-ft-no-phear,,,actual,,,,,,https://twitter.com/Fabmeenne/status/671896112299683840
twitter,671928330820722000,2015-12-02T05:46:12Z,StaIinLovesYou,#BlackLivesMatter is ____ ______ movement.,,,,,actual,,,,,,https://twitter.com/Fabmeenne/status/671896110898790400
twitter,671901043429654000,2015-12-02T03:57:46Z,StaIinLovesYou,RT @truthandlogic32: #BlackLivesMatter This group is more dangerous to me than any white person i have ever met #WakeUpAmerica,,,,,actual,,,1,,,https://twitter.com/Fabmeenne/status/671896103722360832
twitter,671886479552040000,2015-12-02T02:59:54Z,Staircase2,"RT @NiggaTheory: #SandraBland 
#SayHerName 
#BlackLivesMatter https://t.co/tODOqFacyb",,,52,0,enrichment,http://pbs.twimg.com/media/CVL1u4vU4AA89RV.jpg,,,,,https://twitter.com/Fabmeenne/status/671896106993848320
twitter,671886088856854000,2015-12-02T02:58:21Z,Staircase2,"RT @osope: @NPRMiche black folks, we have done powerful work to fight for our lives. let's keep rising! #BlackLivesMatter #busboycott60",,,52,0,enrichment,,1,,,,https://twitter.com/Fabmeenne/status/671896105295224832
twitter,671922969543770000,2015-12-02T05:24:54Z,Star16Rose,RT @PoliticalNatUSA: #RosaParks #civilrights #BlackLivesMatter #FeelTheBern #Bernie2016 #Hillary #BernieSanders #Hillary2016 #HillYes https…,,,,,actual,http://pbs.twimg.com/media/CVMhc0_UAAAcQhl.png,,,,,https://twitter.com/Fabmeenne/status/671896095224631296
twitter,671894899034312000,2015-12-02T03:33:21Z,Starzlove83,RT @jrocke217: Real Important to #BlackLivesMatter...Michael Brown’s Family Can’t Be Troubled To Buy Him A Headstone – Downtrend https://t.…,,http://downtrend.com/robertgehl/michael-browns-family-cant-be-troubled-to-buy-him-a-headstone#.VlyOx-CNiTc.twitter,,,actual,,,,,,https://twitter.com/Fabmeenne/status/671896087280672768
twitter,672054074083274000,2015-12-02T14:05:52Z,SuchAhVixen,RT @Skylar_Writer: #TamirRice #BlackLivesMatter #BeingMaryJane #Empire #HTGAWM #Scandal #TGIT #BlackTwitter https://t.co/VJ6Ii0fdDA,https://twitter.com/Slate/status/671948342776225793,https://twitter.com/Slate/status/671948342776225793,,,actual,,,,,,https://twitter.com/F22Ross/status/671895810271895553
twitter,671944235764051000,2015-12-02T06:49:24Z,SukaaLilow,RT @RokhayaDiallo: How Rosa Parks’ legacy lives on in the #BlackLivesMatter movement https://t.co/QVUyrfjxmb via @blackvoices,,http://m.huffpost.com/us/entry/565cb2fce4b072e9d1c2c987,,,actual,,,,,,https://twitter.com/siobaheeny/status/671895037685473281
twitter,671958524394631000,2015-12-02T07:46:11Z,sumitftii,RT @JoyAnnReid: My latest for @thedailybeast: The Laquan McDonald Case Shows That #BlackLivesMatter Is Right to Target Dems https://t.co/Ax…,,http://thebea.st/1Thk3nd,19,73,enrichment,,,,,,https://twitter.com/Starzlove83/status/671894899034312704
twitter,672077213857026000,2015-12-02T15:37:49Z,sumwin10,RT @deAdder: I drew this ten years ago. A tribute to #RosaParks #BlackLivesMatter #cdnpoli https://t.co/RWJ5fAqGqB,,,,,actual,http://pbs.twimg.com/media/CVOstz4UYAACCrK.jpg,,,,,https://twitter.com/Chaim__Goldberg/status/671894277111332865
twitter,672076147899830000,2015-12-02T15:33:34Z,superbtich,Let's not pretend the patriachary keeping black men in jail has nothing to do with grooming WW's mating preferences... #blacklivesmatter,,,44,-79,enrichment,,,,,,https://twitter.com/Chaim__Goldberg/status/671894274267602944
twitter,672071478758674000,2015-12-02T15:15:01Z,sustancialguy,Anyone seen Tyrone lately? #BlackLivesMatter,,,,,actual,,,,,,https://twitter.com/Lamarche/status/671894259130216448
twitter,671929821652324000,2015-12-02T05:52:07Z,suzipeep,RT @sallyjsara: Beautiful pictures from cameraman @gcnelson for next wk's @ForeignOfficial #BlackLivesMatter 830pm Mon 7 Dec @ABCTV https:/…,,,-34,151,enrichment,http://pbs.twimg.com/media/CVLsBHJVEAA-Qas.jpg,,,,,https://twitter.com/afrokai/status/671894198816124928
twitter,672054383178342000,2015-12-02T14:07:05Z,SyedFathia,"RT @o2NE1o: ""#BlackLivesMatter is racist!!""
""white people suffer more than black people!""
""reverse racism is real!"" https://t.co/Qj74o135Ml",,,52,0,enrichment,http://pbs.twimg.com/media/CVOJqNrXIAA452r.jpg,,1,,,https://twitter.com/AbdulHamid2401/status/671893952342171648
twitter,672034103357739000,2015-12-02T12:46:30Z,taraheritage,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,52,0,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/fmedeirosss/status/671893674666528768
twitter,672082910594400000,2015-12-02T16:00:27Z,TaShanTwyman,Police made four arrests connected with the #BlackLivesMatter shooting in Minneapolis. … https://t.co/9j0hblcNKl https://t.co/QmXvs20qPR,http://twitter.com/essencemag/status/672082863899213825,http://twitter.com/essencemag/status/672082863899213825,,,actual,http://pbs.twimg.com/media/CVO32KRWEAMTT_J.jpg,,,,,https://twitter.com/Pastor_Earle/status/671893610774810624
twitter,671875307587153000,2015-12-02T02:15:30Z,TaShanTwyman,Police made four arrests in connection with the #BlackLivesMatter shooting in Minneapolis.… https://t.co/1JrEGJKvoN https://t.co/Gi2tTugHl4,http://twitter.com/essencemag/status/671874719298265088,http://twitter.com/essencemag/status/671874719298265088,,,actual,http://pbs.twimg.com/media/CVL7CEvWwAAz9Xw.jpg,,,,,https://twitter.com/jwool94/status/671893537852686336
twitter,671953632443559000,2015-12-02T07:26:44Z,Tayten5,RT @Ricky_Vaughn99: @Kimberly124 @roseperson This is a picture of Deborah and #BlackLivesMatter https://t.co/AsWFey7a9D,,,56,-106,enrichment,http://pbs.twimg.com/media/CU74Qb6W4AAJ5Lx.jpg,,,,,https://twitter.com/Chi_Chiboya/status/671893483016294400
twitter,671888903515717000,2015-12-02T03:09:32Z,Tayten5,RT @ThePatriot143: Students Start ‘White Student Union’… And Here’s What IMMEDIATELY Happens https://t.co/Gw4bOFiuLG #BlackLivesMatter http…,,http://ow.ly/Vfa8f,56,-106,enrichment,http://pbs.twimg.com/media/CVBwnnTW4AAq8oo.jpg,,,,,https://twitter.com/MikaelShamsie/status/671892323584839682
twitter,671961388559040000,2015-12-02T07:57:34Z,TeeSoAmazing_22,"RT @MattMcGorry: If you're not noticing the trends, you're not looking hard enough. #BlackLivesMatter ""Cover-Up in Chicago"": https://t.co/r…",,http://www.nytimes.com/2015/11/30/opinion/cover-up-in-chicago.html,,,actual,,,,,,https://twitter.com/FoxMulder1993/status/671891836798001152
twitter,671974608719839000,2015-12-02T08:50:06Z,telesurenglish,"Chicago police superintendent forced to step down 
#LaquanMcDonald #BlackLivesMatter
https://t.co/WdYQ2VR5ku https://t.co/7bRl5aCTTe",,http://tlsur.net/1TsiAew,,,actual,http://pbs.twimg.com/media/CVNOdY1WUAAbtdB.jpg,,,,,https://twitter.com/afrokai/status/671891512695717888
twitter,671910180423000000,2015-12-02T04:34:05Z,Terrilltf,"RT @TheAngryindian: ""Attorneys: Men charged in 4th Precinct shooting not racist"" ( https://t.co/28YIOP5Kne ) #BlackLivesMatter",,http://twitthat.com/Pi5Kw,,,actual,,,,,,https://twitter.com/afrokai/status/671891019172937728
twitter,671980540581539000,2015-12-02T09:13:40Z,tfwnokgf,#BlackLivesMatter https://t.co/KlRyj5GRMm,,,60,8,enrichment,http://pbs.twimg.com/media/CVNavZRU8AAuBrI.jpg (screenshot: 0.9232317209243774),,,,,https://twitter.com/AngeliaPrest/status/671890863061102592
twitter,672044853195374000,2015-12-02T13:29:13Z,TheDemonEyeX,RT @PrisonPlanet: #BlackLivesMatter Supporter Who Threatened to Kill 16 White Students Allowed Back on Campus https://t.co/eXMNeN9rF1 https…,,http://www.infowars.com/black-lives-matter-supporter-who-threatened-to-massacre-16-white-students-allowed-back-on-campus/,44,-79,enrichment,http://pbs.twimg.com/media/CVOKSQoWcAAgA-N.jpg,,,,,https://twitter.com/SarahCalise/status/671890786007433216
twitter,672063267435495000,2015-12-02T14:42:23Z,TheEgoWhisperer,The police will never stop killing us so #BlackLivesMatter will live on forever  https://t.co/FEfmHNzwd3,https://twitter.com/yeahitswilly/status/672062968608198656,https://twitter.com/yeahitswilly/status/672062968608198656,,,actual,,,1,,,https://twitter.com/mountedhorse/status/671890435816730624
twitter,671996637720350000,2015-12-02T10:17:38Z,TheIxxer,RT @CuckenJohnson: @Sargon_of_Akkad https://t.co/rrp5gt2cbf #BlackLivesMatter lie and cause issues on campus with black students,,http://newyork.cbslocal.com/2015/12/01/woman-charged-with-making-bogus-threats-against-black-students-at-kean-university/,,,actual,,,,,,https://twitter.com/KristinG63/status/671890043624013824
twitter,671933822989037000,2015-12-02T06:08:01Z,thejamiejournal,"@jamiealistair: Why @RahmEmanuel  must resign: ""Vox populi, vox Dei""! #LaquanMcDonald #RahmResign #BlackLivesMatter",,,,,actual,,,,,,https://twitter.com/Chaim__Goldberg/status/671889973096902656
twitter,671933428216958000,2015-12-02T06:06:27Z,thejamiejournal,"@jamiealistair: Why @RahmEmmanual must resign: ""Vox populi, vox Dei""! #LaquanMcDonald #RahmResign #BlackLivesMatter",,,,,actual,,,,,,https://twitter.com/mwakz/status/671889681836023808
twitter,671974114031177000,2015-12-02T08:48:08Z,TheKateRobin,"RT @MattMcGorry: If you're not noticing the trends, you're not looking hard enough. #BlackLivesMatter ""Cover-Up in Chicago"": https://t.co/r…",,http://www.nytimes.com/2015/11/30/opinion/cover-up-in-chicago.html,,,actual,,,,,,https://twitter.com/Tayten5/status/671888903515717632
twitter,671883836339445000,2015-12-02T02:49:24Z,TheMorningSpew,"RT @SooperMexican: #BlackLivesMatter morons burn down their own neighborhoods in support of thugs assaulting police, NO Christians protest …",,,,,actual,,,1,,,https://twitter.com/jenejel/status/671888201506758656
twitter,671879003641397000,2015-12-02T02:30:12Z,TheMorningSpew,RT @ScottInSC: Little known fact: #BlackLivesMatter is republican and is owned by republican billionaire George Soros https://t.co/d9UAu7Bw…,https://twitter.com/berniesanders/status/671000924085587968,https://twitter.com/berniesanders/status/671000924085587968,,,actual,,,,,,https://twitter.com/OToetkenjcTa/status/671887742876291072
twitter,671878954438041000,2015-12-02T02:30:00Z,TheMorningSpew,RT @Nero: #BlackLivesMatter and the KKK want the same thing: blacks and whites segregated and at war. https://t.co/LJBqol4lRc,,http://www.breitbart.com/big-government/2015/11/29/exclusive-video-black-students-in-canada-barricade-vice-president-accuse-college-of-anti-black-racism/,,,actual,,,,,,https://twitter.com/Fabmeenne/status/671887725340065792
twitter,671878933017706000,2015-12-02T02:29:55Z,TheMorningSpew,"RT @derekahunter: I guess @BetteMidler slams Obama, @TheDemocrats and #BlackLivesMatter for the murder of police officers too. https://t.co…",https://twitter.com/BetteMidler/status/670438305360515076,https://twitter.com/BetteMidler/status/670438305360515076,,,actual,,,,,,https://twitter.com/troycorley/status/671887675863916544
twitter,671878762762473000,2015-12-02T02:29:14Z,TheMorningSpew,RT @scrowder: Rosa Parks probably wouldn't have liked #BlackLivesMatter...just guessing. https://t.co/yY9B1WEcRg,,,,,actual,http://pbs.twimg.com/media/CVLlZNCWwAEyc6u.png,,,,,https://twitter.com/SNetibutr/status/671887630095613953
twitter,671876971387871000,2015-12-02T02:22:07Z,TheMorningSpew,RT @jjauthor: #BlackLivesMatter because government pays them to be poor and dependent! Exactly why people are poor! #oreillyfactor https://…,,,,,actual,http://pbs.twimg.com/media/CRh5URtVAAALpKW.jpg,,1,,,https://twitter.com/blackhollywd/status/671887070982504448
twitter,671876928748523000,2015-12-02T02:21:57Z,TheMorningSpew,RT @Major_Skidmark: Has #BlackLivesMatter & #CongressionalBlackCaucus called for Rham Emanuel's resignation yet?,,,,,actual,,,,,,https://twitter.com/bayareavenus/status/671886985942859776
twitter,671874809593274000,2015-12-02T02:13:32Z,TheMorningSpew,"#BlackLivesMatter If you like what Rahm Emanuel has done for you, you're gonna LOVE what Hillary does for you. https://t.co/Ib0h5KAJdg",,,,,actual,http://pbs.twimg.com/media/CVL6kseUEAA7zdE.jpg,,,,,https://twitter.com/Staircase2/status/671886479552040961
twitter,671878967440236000,2015-12-02T02:30:03Z,TheSaintNegro29,"RT @FergSays: Jack is doing a bang up job at Twitter & Square.

Wonder how many of his #BlackLivesMatter buddies are shareholders. https://…",,,,,actual,http://pbs.twimg.com/media/CVHwUg6W4AAFwmx.jpg,,,,,https://twitter.com/JolqBenavides/status/671886458215616513
twitter,671909153204363000,2015-12-02T04:30:00Z,TheWeekLive,#Chicago top cop fired amid rage over black teen's killing #LaquanMcDonald #BlackLivesMatter https://t.co/ax74OqOiuP https://t.co/7NsHedANre,,http://bit.ly/1XwRiJL,21,79,enrichment,http://pbs.twimg.com/media/CVMZ0D0UwAAihXh.jpg,,1,,,https://twitter.com/Nntt26/status/671886325096693760
twitter,672026855210291000,2015-12-02T12:17:42Z,tizutyan,"RT @BlackNewsOutlet: The future of America belongs to the Black people. Defend our rights and heritage.
#BlackTwitter #BlackLivesMatter htt…",,,36,140,enrichment,http://pbs.twimg.com/media/CVLg-R3U4AAxAOg.jpg,,,,,https://twitter.com/Staircase2/status/671886088856854528
