Source,Source ID,Time,Username,Text,File Attachments,Entity URLs,Latitude,Longitude,Geo Type,Media,Positive Sentiment Confidence,Negative Sentiment Confidence,Source URL
twitter,6.72947E+17,2015-12-05T01:13:02Z,MGaudet34,RT @sdv92: MT @LindaSuhler: RESPECT those who PROTECT and SERVE. #BlueLivesMatter #tcot #ccot https://t.co/3buxc60ju8 #WakeUpAmerica #PJNET,,,,,actual,http://pbs.twimg.com/media/CTqob9pUwAAg6Qa.png,,,https://twitter.com/MGaudet34/status/672946751322501120
twitter,6.72945E+17,2015-12-05T01:08:00Z,whatthefxxx23a,RT @sdv92: MT @LindaSuhler: RESPECT those who PROTECT and SERVE. #BlueLivesMatter #tcot #ccot https://t.co/3buxc60ju8 #WakeUpAmerica #PJNET,,,,,actual,http://pbs.twimg.com/media/CTqob9pUwAAg6Qa.png,,,https://twitter.com/whatthefxxx23a/status/672945482101096449
twitter,6.72938E+17,2015-12-05T00:39:29Z,BlueGood2,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/BlueGood2/status/672938306376744963
twitter,6.72937E+17,2015-12-05T00:36:14Z,Anntwerp,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/Anntwerp/status/672937490244886529
twitter,6.72936E+17,2015-12-05T00:31:13Z,JamieWinn4,"RT @LindaSuhler: If you don’t follow the Sheriff, you are missing the BEST!🔸⚡️@SheriffClarke⚡️🔸

#2A
#NRA
#BlueLivesMatter
#TCOT https://t.…",,,,,actual,http://pbs.twimg.com/media/CUDgn3aUAAAuFOn.png,0.8,,https://twitter.com/JamieWinn4/status/672936224122789888
twitter,6.72935E+17,2015-12-05T00:25:22Z,JohnRicho45,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/JohnRicho45/status/672934754703040513
twitter,6.72917E+17,2015-12-04T23:13:43Z,RockyBalboa1066,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/RockyBalboa1066/status/672916722450628608
twitter,6.72916E+17,2015-12-04T23:10:14Z,Caleb_Maddas,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/Caleb_Maddas/status/672915845195169792
twitter,6.72913E+17,2015-12-04T23:00:34Z,JeffGrossK9,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/JeffGrossK9/status/672913415074107398
twitter,6.72913E+17,2015-12-04T22:57:15Z,ERIC_2512,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,46.2276,2.2137,enrichment,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/ERIC_2512/status/672912578507579392
twitter,6.72905E+17,2015-12-04T22:28:44Z,NtoAlaska,MT @LindaSuhler: RESPECT those who PROTECT and SERVE. #BlueLivesMatter #tcot #ccot https://t.co/tJk8GC3g5O #WakeUpAmerica #PJNET,,,45.6387,-122.6615,enrichment,http://pbs.twimg.com/media/CTqob9pUwAAg6Qa.png,,,https://twitter.com/NtoAlaska/status/672905400639877120
twitter,6.72902E+17,2015-12-04T22:17:12Z,calogirou1,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg,0.8,,https://twitter.com/calogirou1/status/672902499813236740
twitter,6.72902E+17,2015-12-04T22:17:09Z,TheOneAW,"RT @Callisto1947: The Thin Blue Line Between Criminals And Law Abiding Citizens! Support Them In Anyway You Can!!
#BlueLivesMatter https://…",,,,,actual,http://pbs.twimg.com/media/CVag4YfWsAEJ_Bn.jpg (street sign: 0.9140530824661255),0.8,,https://twitter.com/TheOneAW/status/672902487570038784
twitter,6.72902E+17,2015-12-04T22:13:28Z,RoeMasterNYC,"RT @3_patton: At https://t.co/kOpgDb366o #BlueLivesMatter #AllLivesMatter Except Muslims.
#tampaliving #Clearwater #stpetersburg https://t.…",,http://flmilitia.Org,,,actual,http://pbs.twimg.com/media/CVXAFzrUEAQ77-M.jpg,,,https://twitter.com/RoeMasterNYC/status/672901558527524865
twitter,6.72898E+17,2015-12-04T21:57:28Z,innertron,"RT @Callisto1947: Sheriff Clarke: Why FBI Will Continue To Miss Domestic Terror Attack!
#BlueLivesMatter @SheriffClarke @ChristiChat https:…",,,,,actual,http://pbs.twimg.com/media/CVZ_5PiWUAAOXxs.jpg (screenshot: 0.9953218102455139),,,https://twitter.com/innertron/status/672897534801547264
twitter,6.72889E+17,2015-12-04T21:24:40Z,DawnDawnthomp,Another hero gone far too soon! #BlueLivesMatter  https://t.co/Fjjv84aKdO,https://twitter.com/alexnedd2/status/672886862470447104,https://twitter.com/alexnedd2/status/672886862470447104,,,actual,,,,https://twitter.com/DawnDawnthomp/status/672889279845023744
twitter,6.72881E+17,2015-12-04T20:52:19Z,KnightBLKRifle,Sure was happy police had military grade gear to kill those worthless Muslim terrorists! I ❤️ military grade gearforcops. #BlueLivesMatter,,,,,actual,,,,https://twitter.com/KnightBLKRifle/status/672881138323595264
twitter,6.72879E+17,2015-12-04T20:44:14Z,GunnyCole,@Jeaf79Lynn Thanks for the follow. #BlueLivesMatter,,,,,actual,,,,https://twitter.com/GunnyCole/status/672879102450356224
